"","ID","location","Folder","Image_name","Repeat.measure.","Year.taken","DOB","Age","Sex","width","height","fWHR","lffh","Dom","Ext","Con","Agr","Neu","Opn","Dom_CZ","Ext_CZ","Con_CZ","Agr_CZ","Neu_CZ","Opn_CZ","Subspecies"
"92","Heleen","Edinburgh","Edinburgh New","Holland - Heleen 1.JPG","N",2010,"16/04/1991",19,"0","231","151",1.529801325,0.303461121,2.83333333333333,3.65,3.96428571428571,3.41666666666667,5.6,3.125,-1.63830764808185,-0.758193610631983,-0.663041332623214,-0.633706460747165,1.80349558026868,-0.899756312283059,"verus"
"93","Heleen","Edinburgh","Vanessa photos 27.11.14","Heleen","N",2013,"16/04/1991",22,"0","468","276",1.695652174,0.302302207,2.83333333333333,3.65,3.96428571428571,3.41666666666667,5.6,3.125,-1.63830764808185,-0.758193610631983,-0.663041332623214,-0.633706460747165,1.80349558026868,-0.899756312283059,"verus"
"94","Heleen","Edinburgh","Edinburgh New","Heleen2010.jpg","N",2010,"16/04/1991",19,"0","94","70",1.342857143,0.248128459,2.83333333333333,3.65,3.96428571428571,3.41666666666667,5.6,3.125,-1.63830764808185,-0.758193610631983,-0.663041332623214,-0.633706460747165,1.80349558026868,-0.899756312283059,"verus"
"95","Hodari","Bastrop","","","",NA,"",NA,"0","","",1.3848,0.202075426,4.13625,4.84166666666667,3.53333333333333,4.39,4.33333333333333,5.135,-0.0565543755626791,0.716012588192141,-1.17067410287532,0.653680876796143,0.358090866946745,1.09322125958579,"troglodytes"
"96","Hope","Japan","Online images","Hope.20030401_2","N",2003,"06/04/1990",13,"1","107","60",1.783333333,0.288816595,5.1333333334,4.5666666667,4.54761904764286,3.77777777783333,3.1999999998,4.4166666665,1.15391431052349,0.375811157735502,0.0240858978565699,-0.156079879964123,-0.935165982043209,0.380971397500575,"verus"
"97","Hope","Japan","Online images","Hope.20030401_1","N",2003,"06/04/1990",13,"1","178","96",1.854166667,0.275444859,5.1333333334,4.5666666667,4.54761904764286,3.77777777783333,3.1999999998,4.4166666665,1.15391431052349,0.375811157735502,0.0240858978565699,-0.156079879964123,-0.935165982043209,0.380971397500575,"verus"
"98","Huhni","Bastrop","","","",NA,"",NA,"1","","",1.269784,0.202939009,3.85375,4.59333333333333,4.055,4.12,4.15,4.555,-0.399512072642307,0.408800387318302,-0.556186036785617,0.296563156450225,0.148887553176464,0.518133204021648,"troglodytes"
"99","Ichigo","Japan","Online images","Ichigo.20030211_2","N",2003,"01/01/1980",23,"0","137","57",2.403508772,0.333391183,4.95555555553333,4.2,5.69047619042857,4.5,2.6,2.5,0.938090390916106,-0.0777907496362334,1.37029434926972,0.799173281381516,-1.6198313723359,-1.51946326870994,"verus"
"100","Ichigo","Japan","Online images","Ichigo.20030211_1","N",2003,"01/01/1980",23,"0","118","55",2.145454545,0.327735304,4.95555555553333,4.2,5.69047619042857,4.5,2.6,2.5,0.938090390916106,-0.0777907496362334,1.37029434926972,0.799173281381516,-1.6198313723359,-1.51946326870994,"verus"
"101","James","Japan","Online images","James20041102","N",2004," 05/09/1993",11,"1","155","74",2.094594595,0.309862244,4.93333333333333,4.4,3.92857142864286,3.61111111116667,3.8,4.1666666665,0.91111240100565,0.169628472544039,-0.705110346648367,-0.37652291721469,-0.25050059129407,0.133088614929823,"verus"
"102","Jana","Bastrop","","","",NA,"",NA,"0","","",1.655295,0.210345642,3.46875,4.33166666666667,4.66666666666667,4.75,3.39,4.04,-0.866905748308348,0.0850935716324462,0.164315944859492,1.12983783725737,-0.718355274816696,0.00749467192589686,"troglodytes"
"103","Jane","Bastrop","","","",NA,"",NA,"0","","",1.334297,0.214326157,3.2975,4.41833333333333,4.68666666666667,4.715,4.04,5.065,-1.0748048832637,0.192308567910563,0.187874592760694,1.08354479943475,0.023365564914297,1.02381408046598,"troglodytes"
"104","Jessie","Bastrop","","","",NA,"",NA,"0","","",1.419904,0.246194474,3.5775,4.67,4.115,4.355,3.66666666666667,5.115,-0.734882210052031,0.503644422487407,-0.485510093082011,0.607387838973524,-0.402648455854274,1.07339063698013,"troglodytes"
"105","Judy","Bastrop","","","",NA,"",NA,"0","","",1.44206,0.272062925,4.035,4.47166666666667,4.75833333333333,4.73,3.36,4.18,-0.179472842215112,0.258287027158637,0.272293081073336,1.1033846727873,-0.752588544342743,0.146309030165518,"troglodytes"
"106","Junie","Bastrop","","","",NA,"",NA,"0","","",1.248033,0.180907977,3.5225,4.60833333333333,4.92333333333333,4.59,3.36333333333333,4.09,-0.80165273514718,0.427356828981823,0.466651926258256,0.918212521496822,-0.748784847728737,0.0570712284400473,"troglodytes"
"107","Kanae","Japan","Online images","Kanae.20030129_2","N",2003,"2/21/1979",24,"0","129","64",2.015625,0.308964737,4.3777777778,3.8666666667,4.64285714292857,3.388888889,3.5333333334,3.41666666675,0.236662652596783,-0.490156119895451,0.136269935537435,-0.670446966808631,-0.554796320338403,-0.610559732534553,"verus"
"108","Kanae","Japan","Online images","Kanae.20030129_1","N",2003,"2/21/1979",24,"0","133","68",1.955882353,0.286496495,4.3777777778,3.8666666667,4.64285714292857,3.388888889,3.5333333334,3.41666666675,0.236662652596783,-0.490156119895451,0.136269935537435,-0.670446966808631,-0.554796320338403,-0.610559732534553,"verus"
"109","Kanao","Japan","Online images","Kanao.20041101","N",2004,"6/13/1990",14,"1","120","56",2.142857143,0.334209778,3.64444444453333,4.0999999999,4.69047619042857,4,3.2666666666,3.91666666675,-0.653611015257599,-0.20150036085008,0.192361954209592,0.137844169629817,-0.859092049610959,-0.114794167393047,"verus"
"110","Kazuma","Japan","Online images","Kazuma.20030205_1","N",2003,"7/21/1999",4,"1","242","133",1.819548872,0.249118692,3.88888888886667,5.2000000001,4.71428571428571,4.111111111,3.6000000002,4.91666666675,-0.356853126080718,1.15930536138884,0.220407963671878,0.284806194316565,-0.478722387906154,0.876736962889965,"verus"
"111","Kazuma","Japan","Online images","Kazuma.20030205_2","N",2003,"7/21/1999",4,"1","75","44",1.704545455,0.298639361,3.88888888886667,5.2000000001,4.71428571428571,4.111111111,3.6000000002,4.91666666675,-0.356853126080718,1.15930536138884,0.220407963671878,0.284806194316565,-0.478722387906154,0.876736962889965,"verus"
"112","Kazumi","Japan","Online images","Kazumi.20030205","N",2003,"12/19/1986",17,"0","115","66",1.742424242,0.298486351,3.86666666666667,3.8666666668,5.28571428578571,3.38888888883333,2.8666666666,3.5833333335,-0.383831115991174,-0.490156119771742,0.893512189504659,-0.670446967029074,-1.31553564329157,-0.445304544071424,"verus"
"113","Kazuya","Japan","Online images","Kazuya.20041028","N",2004,"9/18/1987",17,"1","239","128",1.8671875,0.25020619,5.06666666666667,4.4666666666,4.28571428564286,4.00000000016667,3.1333333334,4,1.07298034063025,0.252101546521657,-0.284420205723742,0.137844169850261,-1.01123991401901,-0.0321665732854236,"verus"
"114","Kiht","","","","",NA,"",NA,"0","","",NA,0.242844308,3.825,5.30833333333333,4.26666666666667,4.8,4.06666666666667,5.8,-0.434414847123862,1.29332410661278,-0.306857013164558,1.19597074843254,0.0537951378263374,1.752589461224,"unknown"
"115","Kiht","Bastrop","","","",NA,"",NA,"0","","",NA,0.239378015,3.825,5.30833333333333,4.26666666666667,4.8,4.06666666666667,5.8,-0.434414847123862,1.29332410661278,-0.306857013164558,1.19597074843254,0.0537951378263374,1.752589461224,"unknown"
"116","Kiht","Bastrop","","","",NA,"",NA,"0","","",1.589257,0.239378015,3.825,5.30833333333333,4.26666666666667,4.8,4.06666666666667,5.8,-0.434414847123862,1.29332410661278,-0.306857013164558,1.19597074843254,0.0537951378263374,1.752589461224,"unknown"
"117","Kilimi","Edinburgh","Edinburgh New","Edinburgh - Kilimi 2.tem","N",2009,"20/02/1993",16,"0","267","148",1.804054054,0.330764368,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"118","Kilimi","Edinburgh","Edinburgh New","Edinburgh - Kilimi 1 2.tem","Y",2009,"20/02/1993",16,"0","243","156",1.557692308,0.252416404,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"119","Kilimi","Edinburgh","Vanessa photos 27.11.13 -Kilimi","2013-11-27 13.39.22-1","N",2013,"20/02/1993",20,"0","623","325",1.916923077,0.412987809,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"120","Kilimi","Edinburgh","Edinburgh New","kilimi oct2013b.JPG","N",2013,"20/02/1993",20,"0","329","193",1.704663212,0.316311991,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"121","Kilimi","Edinburgh","Edinburgh New","Edinburgh - Kilimi 3.tem","N",2010,"20/02/1993",17,"0","599","373",1.605898123,0.240662764,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"122","Kilimi","Edinburgh","Vanessa photos 27.11.13 -Kilimi","2013-11-27 13.39.22-2","N",2013,"20/02/1993",20,"0","659","351",1.877492877,0.407302056,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"123","Kilimi","Edinburgh","Vanessa photos 27.11.13 -Kilimi","2013-11-27 13.39.19","N",2013,"20/02/1993",20,"0","648","347",1.867435159,0.381095561,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"124","Kilimi","Edinburgh","Edinburgh New","Kilimi face P1120510.JPG","N",2010,"20/02/1993",17,"0","548","365",1.501369863,0.25633932,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"125","Kilimi","Edinburgh","Vanessa photos 27.11.13 -Kilimi","2013-11-27 13.39.24","N",2013,"20/02/1993",20,"0","632","333",1.897897898,0.405730232,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"126","Kilimi","Edinburgh","Edinburgh New","Kilimi (small).JPG","Y",2009,"20/02/1993",16,"0","125","77",1.623376623,0.257500916,3.73333333333333,3.8,5.53571428571429,4.125,2.95,4.5625,-0.545699055615776,-0.572629193996779,1.18799528818555,0.303176447567742,-1.22044322786537,0.52556968749877,"hybrid"
"127","Kindia","Edinburgh","Vanessa photos 27.11.13 -Kindia","2013-11-27 14.27.38-1","N",2013,"05/02/1997",16,"1","513","388",1.322164948,0.260948373,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"128","Kindia","Edinburgh","Edinburgh New","Edinburgh - Kindia 2.jpg","Y",2009,"05/02/1997",12,"1","612","420",1.457142857,0.302482637,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"129","Kindia","Edinburgh","Edinburgh New","Kindia (small).JPG","N",2009,"05/02/1997",12,"1","597","408",1.463235294,0.300449128,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"130","Kindia","Edinburgh","Edinburgh New","Edinburgh - Kinda (left) and Qafzeh (middle).tem","N",2010,"05/02/1997",13,"1","325","239",1.359832636,0.227347366,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"131","Kindia","Edinburgh","Vanessa photos 27.11.13 -Kindia","2013-11-27 14.28.00","N",2013,"05/02/1997",16,"1","661","641",1.031201248,0.199747183,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"132","Kindia","Edinburgh","Vanessa photos 27.11.13 -Kindia","2013-11-27 14.27.38-3","N",2013,"05/02/1997",16,"1","524","366",1.431693989,0.258623609,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"133","Kindia","Edinburgh","Vanessa photos 27.11.13 -Kindia","2013-11-27 14.28.03","N",2013,"05/02/1997",16,"1","686","503",1.363817097,0.235826222,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"134","Kindia","Edinburgh","Edinburgh New","Kindia1.JPG","Y",2009,"05/02/1997",12,"1","607","401",1.513715711,0.307038732,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"135","Kindia","Edinburgh","Edinburgh New","Kindia OK.JPG","N",2010,"05/02/1997",13,"1","160","118",1.355932203,0.23332093,4.85,4.45,4.60714285714286,3.91666666666667,3.55,4.3125,0.809944938740272,0.231483278089107,0.0942009213440073,0.0276226510045337,-0.535777837344452,0.277686904928018,"hybrid"
"136","Konatsu","Japan","Online images","Konatsu.20030702","N",2003,"2/21/1977",26,"0","305","157",1.942675159,0.267975397,4.35555555546667,3.9666666667,6.11904761907143,3.88888888883333,2.4000000002,3.583333333,0.209684662524458,-0.366446508805315,1.87512251866534,-0.00911785527737488,-1.84805316894799,-0.445304544567189,"schweinfurthii"
"137","Kotaro","Japan","Online images","Kotaro.20030415","N",2003,"5/15/1993",10,"1","223","109",2.04587156,0.352813618,4.48888888886667,4.8,5,4.16666666666667,3.2,4.83333333325,0.371552602229995,0.664466916904584,0.556960076546199,0.358287206880384,-0.935165981814987,0.794109368534458,"verus"
"138","Kotetsu","Japan","Online images","Kotetsu.20020619_3","N",2002,"1/31/1990",12,"1","64","31",2.064516129,0.299833472,5.24444444453333,4.3666666666,5.42857142864286,3.66666666666667,3.4666666666,4.33333333325,1.28880426023764,0.12839193543152,1.06178824594182,-0.303041904871316,-0.630870252770654,0.298343803392952,"hybrid"
"139","Kotetsu","Japan","Online images","Kotetsu.20020619_2","N",2002,"1/31/1990",12,"1","72","41",1.756097561,0.22843542,5.24444444453333,4.3666666666,5.42857142864286,3.66666666666667,3.4666666666,4.33333333325,1.28880426023764,0.12839193543152,1.06178824594182,-0.303041904871316,-0.630870252770654,0.298343803392952,"hybrid"
"140","Kotetsu","Japan","Online images","Kotetsu.20020619_1","N",2002,"1/31/1990",12,"1","53","29",1.827586207,0.262996051,5.24444444453333,4.3666666666,5.42857142864286,3.66666666666667,3.4666666666,4.33333333325,1.28880426023764,0.12839193543152,1.06178824594182,-0.303041904871316,-0.630870252770654,0.298343803392952,"hybrid"
"141","Kotetsu","Japan","Online images","Kotetsu.20020619_4","N",2002,"1/31/1990",12,"1","156","92",1.695652174,0.216361078,5.24444444453333,4.3666666666,5.42857142864286,3.66666666666667,3.4666666666,4.33333333325,1.28880426023764,0.12839193543152,1.06178824594182,-0.303041904871316,-0.630870252770654,0.298343803392952,"hybrid"
"142","Kuhta","Bastrop","","","",NA,"",NA,"1","","",1.36967,0.217024974,4.0625,4.95833333333333,4.20833333333333,4.25,4.33333333333333,4.375,-0.146087579667538,0.860340467797299,-0.375569736209732,0.468508725505667,0.358090866946745,0.339657600570706,"unknown"
"143","Lennon","Japan","Online images","Lennon.20041006","N",2004,"2/21/1970",34,"1","117","42",2.785714286,0.362493146,3.62222222233333,3.8,4.83333333335714,4,3.0666666668,3.33333333325,-0.680589005168056,-0.572629193996779,0.360638010730892,0.137844169629817,-1.08731384622304,-0.693187326890059,"verus"
"144","Lennon","Japan","Online images","Lennon.20111013","N",2011,"2/21/1970",41,"1","94","31",3.032258065,1.059841933,3.62222222233333,3.8,4.83333333335714,4,3.0666666668,3.33333333325,-0.680589005168056,-0.572629193996779,0.360638010730892,0.137844169629817,-1.08731384622304,-0.693187326890059,"verus"
"145","Lianne","Edinburgh","Vanessa photos 27.11.13 -Lianne","2013-11-27 14.22.24-1","N",2013,"14/02/1989",24,"0","538","395",1.362025316,0.238032727,1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532,"verus"
"146","Lianne","Edinburgh","Roslyn photos","Lianne 06.2012.JPG","N",2012,"14/02/1989",23,"0","816","549",1.486338798,0.199053344,1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532,"verus"
"147","Lianne","Edinburgh","Vanessa photos 27.11.13 -Lianne","2013-11-27 14.22.23-3","N",2013,"14/02/1989",24,"0","564","420",1.342857143,0.179233994,1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532,"verus"
"148","Lianne","Edinburgh","Vanessa photos 27.11.13 -Lianne","2013-11-27 14.22.23-2","N",2013,"14/02/1989",24,"0","544","414",1.314009662,0.171873036,1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532,"verus"
"149","Lianne","Edinburgh","Edinburgh New","Holland - Lianne 2.JPG","N",2012,"14/02/1989",23,"0","309","203",1.522167488,0.233330256,1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532,"verus"
"150","Lianne","Edinburgh","Vanessa photos 27.11.13 -Lianne","2013-11-27 14.56.34","N",2013,"14/02/1989",24,"0","454","245",1.853061224,0.335825286,1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532,"verus"
"151","Lianne","Edinburgh","Edinburgh New","Holland - Lianne 1.JPG","N",2010,"14/02/1989",21,"0","680","414",1.642512077,0.169732249,1.8,3.2,4.64285714285714,4.41666666666667,6.6,2.375,-2.89278418017252,-1.3148868605376,0.136269935453298,0.688951762756233,2.94460456447021,-1.64340465999532,"verus"
"152","Liberius","Edinburgh","Edinburgh New","Liberius P1050438.JPG","N",2009,"20/01/1999",10,"1","927","661",1.402420575,0.201799957,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"153","Liberius","Edinburgh","Edinburgh New","Liberius P1050439.JPG","N",2009,"20/01/1999",10,"1","889","681",1.305433186,0.187162078,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"154","Liberius","Edinburgh","Edinburgh New","Liberius.JPG","N",2010,"20/01/1999",11,"1","173","116",1.49137931,0.172222657,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"155","Liberius","Edinburgh","Edinburgh New","Liberius P1000774.JPG","N",2008,"20/01/1999",9,"1","386","241",1.601659751,0.228821846,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"156","Liberius","Edinburgh","Edinburgh New","Liberius P1050446.JPG","N",2009,"20/01/1999",10,"1","918","697",1.317073171,0.172066065,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"157","Liberius","Edinburgh","Roslyn photos","Liberius 01.2012.jpg","N",2012,"20/01/1999",13,"1","517","357",1.448179272,0.197426379,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"158","Liberius","Edinburgh","Katie photos","Liberius 1.jpg","N",2012,"20/01/1999",13,"1","479","350",1.368571429,0.181651629,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"159","Liberius","Edinburgh","Edinburgh New","Liberius P1050449.JPG","N",2009,"20/01/1999",10,"1","962","632",1.522151899,0.277219481,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"160","Liberius","Edinburgh","Edinburgh New","Liberius P1050441.JPG","N",2009,"20/01/1999",10,"1","941","709",1.327221439,0.192018244,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"161","Liberius","Edinburgh","Edinburgh New","Edinburgh - Liberius 4.JPG","N",2010,"20/01/1999",11,"1","399","283",1.409893993,0.180993096,4.21666666666667,5.15,4.57142857142857,3.45833333333333,4.05,5.3125,0.0410722255234091,1.09745055572006,0.0521319072347173,-0.578595701434523,0.034776654756312,1.26921803521103,"hybrid"
"162","Louis","Edinburgh","Edinburgh New","Louis (from Alaina).JPG","N",2010,"01/01/1973",37,"1","191","96",1.989583333,0.330939641,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"163","Louis","Edinburgh","Vanessa photos 27.11.13 -Louis","2013-11-27 14.18.48","N",2013,"01/01/1973",40,"1","816","534",1.528089888,0.268813184,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"164","Louis","Edinburgh","Edinburgh New","Edinburgh - Louis 1 (a bit fuzzy).JPG","N",2008,"01/01/1973",35,"1","400","220",1.818181818,0.352292763,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"165","Louis","Edinburgh","Edinburgh New","Louis (small).JPG","N",2009,"01/01/1973",36,"1","310","198",1.565656566,0.236062055,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"166","Louis","Edinburgh","Edinburgh New","Louis2.JPG","N",2009,"01/01/1973",36,"1","458","309",1.482200647,0.23943778,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"167","Louis","Edinburgh","Edinburgh New","Louis P1020290.JPG","N",2009,"01/01/1973",36,"1","470","247",1.902834008,0.469753997,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"168","Louis","Edinburgh","Roslyn photos","Louis body id 2012.JPG","N",2012,"01/01/1973",39,"1","362","229",1.580786026,0.310861298,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"169","Louis","Edinburgh","Vanessa photos 27.11.13 -Louis","Louis","N",2013,"01/01/1973",40,"1","242","172",1.406976744,0.299686884,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"170","Louis","Edinburgh","Edinburgh New","Edinburgh - Louis 2.JPG","N",2008,"01/01/1973",35,"1","345","231",1.493506494,0.232405509,5.25,4.8,4.94642857142857,4.54166666666667,3,4.8125,1.29554875761408,0.664466916904584,0.493856555382264,0.854284040694158,-1.16338777865529,0.773452470069523,"verus"
"171","Lucy","Edinburgh","Edinburgh New","Edinburgh - Lucy 2.JPG","N",2009,"11/11/1976",33,"0","379","234",1.61965812,0.316822457,2.58333333333333,4.11111111111111,5.33333333333333,5.6,3,2,-1.94181003487798,-0.187754848383022,0.949604208232907,2.25409732723525,-1.16338777865529,-2.01522883385145,"hybrid"
"172","Lucy","Edinburgh","Edinburgh New","Edinburgh - Lucy 2.JPG","N",2009,"11/11/1976",33,"0","379","234",1.61965812,0.316822457,4.18333333333333,3.525,4.875,3.875,3.85,4.125,0.000605240617258549,-0.912830624494653,0.409718527163684,-0.0274881083081077,-0.193445142083993,0.0917748179999528,"hybrid"
"173","Lucy","Edinburgh","Edinburgh New","Lucy P1000312.JPG","N",2008,"11/11/1976",32,"0","363","240",1.5125,0.260913258,2.58333333333333,4.11111111111111,5.33333333333333,5.6,3,2,-1.94181003487798,-0.187754848383022,0.949604208232907,2.25409732723525,-1.16338777865529,-2.01522883385145,"hybrid"
"174","Lucy","Edinburgh","Edinburgh New","Lucy P1000312.JPG","N",2008,"11/11/1976",32,"0","363","240",1.5125,0.260913258,4.18333333333333,3.525,4.875,3.875,3.85,4.125,0.000605240617258549,-0.912830624494653,0.409718527163684,-0.0274881083081077,-0.193445142083993,0.0917748179999528,"hybrid"
"175","Lucy","Edinburgh","Edinburgh New","Edinburgh - Lucy 1.JPG","N",2010,"11/11/1976",34,"0","89","58",1.534482759,0.267868804,2.58333333333333,4.11111111111111,5.33333333333333,5.6,3,2,-1.94181003487798,-0.187754848383022,0.949604208232907,2.25409732723525,-1.16338777865529,-2.01522883385145,"hybrid"
"176","Lucy","Edinburgh","Edinburgh New","Edinburgh - Lucy 1.JPG","N",2010,"11/11/1976",34,"0","89","58",1.534482759,0.267868804,4.18333333333333,3.525,4.875,3.875,3.85,4.125,0.000605240617258549,-0.912830624494653,0.409718527163684,-0.0274881083081077,-0.193445142083993,0.0917748179999528,"hybrid"
"177","Lucy","Edinburgh","Roslyn photos","Lucy 04.2012.JPG","N",2012,"11/11/1976",36,"0","434","262",1.65648855,0.313749309,2.58333333333333,4.11111111111111,5.33333333333333,5.6,3,2,-1.94181003487798,-0.187754848383022,0.949604208232907,2.25409732723525,-1.16338777865529,-2.01522883385145,"hybrid"
"178","Lucy","Edinburgh","Roslyn photos","Lucy 04.2012.JPG","N",2012,"11/11/1976",36,"0","434","262",1.65648855,0.313749309,4.18333333333333,3.525,4.875,3.875,3.85,4.125,0.000605240617258549,-0.912830624494653,0.409718527163684,-0.0274881083081077,-0.193445142083993,0.0917748179999528,"hybrid"
